PUN,Status,Recipe/Task,Total Execution Time (s)
1122305M01102990,Pass,12,0.29636039589531543
1122305M01202720,Pass,22,0.19740739761375412
1122305M01302490,Pass,22,0.2079346974309348
1122305M01202560,Pass,34,0.20364839820002004
1122305M01302930,Fail,12,0.6013255905992254
1122306M01400790,Pass,31,0.15802379899234645
1122305M01402940,Pass,22,0.20835829742357848
1122305M01102710,Pass,14,0.2592530965397286
1122305M01302810,Pass,14,0.25435529662478484
1122306M01300660,Pass,22,0.20325179751225902
1122306M01100800,Pass,31,0.15707759900877838
1122306M01300370,Pass,11,0.2462213967660399
1122306M01400230,Pass,33,0.25055809738537627
1122306M01100130,Pass,23,0.4275548936169641
1122306M01100240,Pass,14,0.3843317943675856
1122306M01300660,Pass,31,0.15803239899219712
1122306M01400060,Pass,23,0.2667434964096488
1122306M01300660,Pass,33,0.21688579797013655
1122306M01100070,Pass,12,0.27184619632103424
1122306M01200250,Pass,11,0.2512990966778595
1122306M01400230,Pass,31,0.15670479901525247
1122305M01102550,Pass,12,0.26804369638706926
1122306M01400090,Pass,21,0.20189319753585275
1122306M01300110,Pass,33,0.3072662964005697
1122306M01200320,Fail,14,0.35568799486501984
1122305M01102950,Pass,33,0.2585623972463719
1122306M01200810,Pass,12,0.3521748949260291
1122306M01100100,Pass,32,0.24399059749942886
1122306M01100200,Pass,33,0.2532155973392256
1122306M01200690,Pass,31,0.1620950989216434
1122306M01300450,Pass,34,0.2164688979773765
1122306M01400510,Pass,24,0.3118983956254793
1122305M01202560,Pass,24,0.2090266974119709
1222306M01300970,Pass,14,0.27671399623649895
1122305M01402660,Pass,13,0.24516749678434216
1122305M01302930,Pass,31,0.1545633990524405
1122306M01400750,Pass,13,0.24661529675919935
1122306M01200850,Pass,12,0.3590339948069125
1122305M01302490,Pass,34,0.20104179824528678
1122305M01102710,Pass,24,0.2065761974545268
1122306M01400190,Pass,13,0.36817639464814367
1122306M01200730,Pass,31,0.15247259908874977
1122305M01102870,Pass,31,0.158954598976182
1222306M01301010,Pass,24,0.24484049679002087
1122306M01200810,Pass,34,0.24299039751679855
1122306M01300930,Pass,23,0.20428199749436834
1222306M01300970,Pass,33,0.23660909762761756
1122305M01102750,Pass,24,0.19746559761274338
1122306M01200570,Pass,23,0.1880663977759719
1122305M01403020,Pass,13,0.2460288967693829
1122306M01100910,Pass,31,0.15746229900209757
1122306M01300220,Pass,31,0.15458699905203066
1122305M01202720,Pass,14,0.2484828967267662
1122305M01203080,Fail,14,0.6111051904293907
1122305M01402540,Pass,31,0.1547293990495577
1122306M01400900,Pass,23,0.19159069771476817
1122306M01400340,Fail,14,0.35092999494764826
1122305M01402700,Pass,32,0.25025599739062265
1122305M01202920,Pass,12,0.26824679638354215
1122306M01300740,Fail,14,0.3183702955130869
1122305M01102470,Pass,14,0.3190940955005172
1122306M01100470,Pass,31,0.15152319910523726
1122305M01102550,Pass,23,0.1947282976602799
1122305M01302650,Pass,21,0.1908898977269384
1122306M01100010,Pass,13,0.2538205966340706
1122306M01400630,Pass,34,0.2718002970164798
1122306M01300780,Pass,21,0.21526599730361787
1122305M01102870,Pass,12,0.264893796441771
1222306M01201000,Pass,23,0.21685979727593963
1122306M01400830,Pass,11,0.24132869685100755
1122306M01300700,Pass,24,0.21544249730055276
1122306M01100310,Pass,11,0.2686131963771792
1122306M01100040,Pass,33,0.1589812989757183
1122306M01100350,Pass,23,0.3176771955251234
1122306M01400190,Pass,32,0.16607749885248418
1122306M01300080,Pass,11,0.2501340966980911
1122305M01102430,Pass,13,0.2560300965957
1122306M01100040,Pass,24,0.2047774974857634
1122306M01300410,Pass,22,0.2515725966731098
1122306M01100640,Pass,33,0.18901679845411548
1122306M01300620,Pass,21,0.21848639724769175
1122305M01402740,Pass,34,0.2286853977652222
1122306M01100350,Pass,33,0.2171337979658297
1122306M01200650,Pass,11,0.25997879652712597
1122305M01202520,Pass,22,0.30549089573675325
1122306M01100470,Pass,13,0.44342809334130673
1122305M01302850,Pass,23,0.21291189734449967
1122306M01200320,Pass,31,0.15359589906924231
1122306M01400090,Pass,33,0.2489422974134366
1122305M01202720,Pass,23,0.19260999769706677
1122306M01300620,Pass,14,0.2803027961741751
1122306M01400090,Pass,12,0.5547613914078692
1122306M01200210,Pass,31,0.15879439897896405
1122306M01100840,Pass,23,0.20450659749046793
1122306M01400380,Pass,21,0.24111179685477427
1122306M01300110,Pass,21,0.19583129764112497
1122305M01402460,Pass,21,0.19743699761324007
1122305M01202800,Pass,13,0.25412369662880685
1122306M01400420,Pass,31,0.15659289901719575
1122306M01200210,Pass,13,0.4820403926707574
1122305M01303050,Pass,13,0.24212959683709895
1122306M01200170,Pass,24,0.29860299585636996
1122305M01102830,Pass,11,0.24482029679037168
1122306M01400420,Pass,22,0.26152689650024136
1122305M01203040,Pass,22,0.2107480973820767
1122305M01202840,Pass,24,0.20668719745259914
1122305M01402900,Pass,32,0.25609659728919354
1122306M01100240,Pass,33,0.3039223964586406
1122306M01200570,Pass,24,0.24783239673806293
1122306M01400460,Pass,33,0.20857669811443413
1122305M01102670,Pass,14,0.27158219632561886
1122306M01300050,Pass,14,0.36697299466904215
1122305M01202400,Pass,22,0.20926729740779257
1122306M01100680,Pass,33,0.24607769746318386
1122306M01300930,Pass,32,0.24723629744306336
1122306M01100560,Pass,32,0.19333359837914904
1122305M01403140,Pass,34,0.18300019855860103
1122305M01202640,Pass,21,0.1936642976787576
1122306M01400550,Pass,31,0.1534281990721546
1122305M01202440,Pass,12,0.27654199623948594
1122305M01103110,Pass,22,0.21077989738152444
1122305M01102510,Pass,31,0.1528604990820134
1122306M01300330,Pass,31,0.15267579908522094
1122305M01302610,Pass,33,0.21940799792633547
1122305M01102390,Pass,11,0.2698669963554054
1122306M01300180,Pass,12,0.48097779268921076
1122305M01202880,Pass,13,0.22923859706096678
1122305M01402900,Pass,22,0.21151529736875332
1122306M01100560,Pass,11,0.2463578967636694
1122305M01302490,Pass,31,0.15686969901238879
1122306M01400710,Pass,21,0.19328159768540362
1122306M01100760,Pass,11,0.2541702966279976
1122305M01302610,Pass,22,0.20596189746519486
1122305M01103110,Pass,21,0.2000394975680445
1122306M01100350,Pass,11,0.2561947965928397
1122306M01400830,Pass,13,0.22969219705308944
1122305M01202880,Pass,22,0.20827619742500422
1222306M01400980,Pass,23,0.2003291975630135
1122306M01100720,Pass,23,0.19281509769350494
1122305M01303090,Pass,34,0.3072655964005819
1122306M01200170,Pass,34,0.24612329746239198
1122305M01102910,Pass,32,0.19828989829307686
1122306M01400630,Pass,11,0.26348699646620183
1122306M01300620,Pass,11,0.2648008964433844
1222306M01200960,Pass,14,0.24227549683456523
1222306M01400940,Pass,23,0.2022403975298232
1222306M01201000,Pass,31,0.1577440989972038
1122305M01203000,Pass,34,0.17317749872918412
1122305M01202400,Pass,31,0.16264019891217707
1122306M01200170,Pass,13,0.49273109248510044
1122305M01303010,Fail,12,0.47008039287845726
1122305M01202400,Pass,12,0.3497425949682689
1122306M01200610,Pass,24,0.21652849728169304
1222306M01101030,Pass,12,0.5074441922295896
1122305M01302690,Pass,13,0.2526191966549344
1122305M01402860,Pass,31,0.16396769888912344
1222306M01201040,Pass,13,0.32244049544240294
1122305M01202440,Pass,34,0.22423219784255743
1122306M01300080,Pass,13,0.4340097935048669
1122305M01302930,Pass,32,0.2371116976188893
1122306M01300370,Pass,31,0.15249389908837988
1122305M01202800,Pass,33,0.23057019773249038
1122305M01302810,Pass,33,0.20390499819556385
1122305M01402900,Fail,12,0.4771249927561193
1122305M01202840,Pass,11,0.24764969674123574
1122305M01403020,Pass,34,0.23673599762541378
1122306M01100280,Pass,34,0.21696749796871773
1122305M01403140,Pass,32,0.25153749736836784
1122305M01402700,Pass,11,0.256185796592996
1122305M01302770,Pass,32,0.23848039759512019
1122306M01100910,Pass,33,0.241849997536603
1122306M01400710,Pass,32,0.21059089807945514
1122305M01402780,Pass,14,0.24779169673876975
1122306M01300890,Pass,12,0.3454084950435358
1122305M01402660,Pass,21,0.193306797684966
1122306M01300580,Pass,33,0.2650114971343755
1122305M01402820,Pass,24,0.20385329750181325
1122305M01202720,Pass,12,0.4144449938446334
1122306M01200440,Pass,33,0.22220049787784035
1122305M01402580,Pass,33,0.18985899843948967
1122305M01402660,Pass,24,0.20515659747917986
1122306M01400190,Pass,21,0.23643969693591096
1122306M01300370,Pass,24,0.2955491959094029
1122306M01300330,Pass,12,0.4210487937299504
1122306M01300540,Pass,14,0.3931532942143895
1122306M01200480,Pass,12,0.46984899288247584
1122305M01202560,Pass,31,0.1577606989969155
1122306M01400300,Pass,11,0.25068799668847197
1122305M01403140,Pass,13,0.24486349678962147
1122305M01302810,Pass,32,0.2225550978716823
1122305M01402540,Pass,22,0.20376669750331716
1122305M01103110,Pass,34,0.2076644981302756
1122306M01100760,Pass,12,0.39161859424104145
1122305M01102430,Pass,24,0.20326669751200027
1122306M01300370,Pass,33,0.3058711964247973
1122306M01100870,Pass,33,0.20881669811026626
1122306M01200210,Pass,32,0.22949219775121116
1222306M01100950,Pass,22,0.2034325975091192
1122306M01100390,Pass,32,0.240411397561586
1122305M01402980,Pass,32,0.2302473977380962
1122305M01403060,Pass,23,0.2785479962046493
1122305M01302850,Pass,31,0.15637009902106497
1122306M01300140,Pass,24,0.4515027932010798
1122306M01200610,Pass,11,0.2414942968481317
1122305M01402500,Pass,33,0.23624969763385897
1122305M01102950,Pass,13,0.23846259690078084
1122306M01200210,Pass,12,0.5004145923516672
1122305M01302450,Pass,12,0.4279969936092865
1122306M01200530,Pass,34,0.1947412983547026
1122305M01402420,Pass,32,0.23495329765637255
1122305M01402580,Pass,22,0.2070742974458767
1122305M01302930,Fail,11,0.2587976965476372
1122305M01202800,Pass,22,0.20222719753005244
1122305M01302410,Pass,12,0.36750599465978595
1122305M01102670,Pass,34,0.25131339737225955
1122306M01400300,Pass,34,0.16936289879542926
1122306M01100100,Pass,14,0.28853289603124943
1122305M01402660,Pass,11,0.2571306965765867
1122306M01400900,Pass,32,0.1588903989772969
1122305M01102390,Pass,24,0.2038072975026121
1122305M01102870,Fail,11,0.25014869669783757
1122306M01100200,Pass,21,0.22731399709438976
1222306M01100950,Pass,34,0.22635239780573757
1122305M01202880,Pass,21,0.19539949764862372
1122305M01202680,Pass,31,0.18508779852234733
1122306M01200570,Pass,31,0.15776129899690508
1122305M01403060,Pass,34,0.19604129833212652
1122306M01100640,Pass,23,0.19911229758414645
1122305M01402500,Pass,31,0.15801639899247497
1122306M01300500,Pass,31,0.1562099990238453
1122305M01402820,Pass,11,0.2544605966229562
1122305M01303130,Pass,34,0.19267279839062462
1122305M01102510,Pass,22,0.2026933975219563
1122306M01100240,Pass,12,0.4886013925568177
1122306M01400190,Pass,31,0.1549136990463571
1122306M01100910,Pass,14,0.27376119628777795
1122306M01100010,Pass,31,0.1522965990918062
1122306M01300080,Pass,33,0.24714179744470446
1122305M01102870,Fail,11,0.4174995937915865
1122306M01100240,Pass,22,0.3218869954520151
1122305M01202520,Pass,11,0.2572907965738064
1122306M01100070,Pass,31,0.1570157990098516
1122306M01400340,Fail,14,0.6332518900447865
1122305M01202680,Pass,24,0.21960889722819818
1122306M01200880,Pass,34,0.23541269764839448
1122306M01400270,Pass,13,0.28657039606533063
1122305M01302970,Pass,22,0.20892799741368495
1122305M01203000,Pass,31,0.15959569896504852
1122305M01102950,Pass,32,0.23682549762385952
1122305M01102790,Pass,33,0.20139729823911312
1122306M01300080,Pass,34,0.21875229793772252
1122306M01100560,Pass,23,0.20120819754774863
1122306M01200690,Pass,12,0.34258689509253626
1122305M01102630,Pass,14,0.319832095487701
1122306M01100680,Pass,23,0.2178316972590614
1122306M01200650,Pass,22,0.21448929731710623
1122306M01400230,Pass,11,0.2557462966006285
1122306M01400510,Pass,21,0.19744549761309246
1222306M01400980,Pass,21,0.20075589755560333
1122306M01200850,Pass,21,0.19024199773818995
1122305M01202720,Pass,11,0.2566404965850996
1122306M01300050,Pass,32,0.23241059770052958
1122305M01302690,Pass,11,0.2575117965699684
1122305M01202960,Pass,23,0.1904116977352429
1122305M01302650,Pass,32,0.20737089813537432
1122306M01400830,Pass,24,0.23104879702953046
1122306M01100280,Pass,12,0.4800933927045694
1122305M01202920,Pass,33,0.21212259805285527
1122306M01300500,Pass,12,0.4129907938698873
1122305M01302490,Pass,14,0.2702607963485666
1122306M01100430,Pass,31,0.15501809904454408
1222306M01400940,Pass,24,0.21727189726878302
1122305M01303130,Pass,24,0.21315579734026407
1222306M01100990,Pass,11,0.25897639654453386
1122305M01302570,Pass,12,0.3919998942344197
1122305M01202760,Pass,32,0.23353949768092488
1122306M01100760,Pass,14,0.2556860966016739
1122306M01300140,Pass,22,0.46333749299555593
1122306M01200480,Pass,11,0.25189039666759083
1122306M01400270,Pass,22,0.3913257942461263
1122305M01402500,Pass,22,0.20033619756289195
1122305M01102910,Fail,12,0.4101944939184485
1122306M01300370,Pass,12,0.5729873910913525
1122306M01200920,Pass,31,0.1570922990085231
1122305M01402460,Pass,31,0.15324189907538993
1122305M01402620,Pass,23,0.20119739754793617
1122306M01100720,Pass,33,0.24554769747238794
1122306M01100350,Pass,21,0.20609059746295982
1122305M01302570,Pass,32,0.21636989797909578
1122306M01300540,Pass,13,0.32881539533169507
1122306M01400670,Pass,23,0.18361579785326193
1122305M01202640,Pass,13,0.2651386964375181
1122306M01100760,Pass,31,0.15785649899525184
1122306M01100520,Pass,33,0.25428359732067846
1122305M01302730,Pass,32,0.23054429773294016
1122305M01402940,Pass,21,0.21663319727987482
1222306M01100990,Pass,14,0.2794040961897821
1122305M01102470,Pass,13,0.23965289688010985
1122306M01400630,Pass,14,0.2777561962183999
1122306M01100240,Pass,24,0.398153494127555
1122306M01400300,Pass,24,0.29501609591866085
1122306M01400030,Pass,14,0.2657963964260963
1122305M01403100,Pass,24,0.2170337972729179
1122306M01400630,Pass,31,0.1521404990945171
1122306M01300410,Pass,13,0.31242459561634117
1122305M01303010,Pass,22,0.19868649759154097
1222306M01400980,Pass,24,0.21097369737815888
1122305M01202440,Pass,32,0.2122409980507991
1122306M01200570,Pass,14,0.2689106963720127
1122306M01400590,Pass,12,0.30684689571320467
1122306M01400150,Pass,32,0.24327369751187872
1122305M01103110,Pass,31,0.15288709908155146
1122306M01400300,Pass,23,0.30761879569979966
1122306M01100350,Pass,13,0.28847569603224277
1122306M01100800,Pass,24,0.20394019750030412
1122305M01202920,Pass,31,0.1571034990083286
1122306M01100600,Pass,22,0.1974824976124499
1122306M01300020,Pass,12,0.26355609646500183
1122305M01202600,Pass,14,0.268256996383365
1222306M01200960,Pass,23,0.1918794977097528
1122306M01100720,Pass,24,0.2615012965006859
1122306M01400900,Pass,13,0.2878909960423969
1122305M01102950,Pass,23,0.1992429975818767
1122305M01402620,Pass,11,0.24657919675982626
1122305M01202520,Pass,34,0.20421659819015256
1122305M01303090,Pass,12,0.2535457966388428
1122305M01403060,Pass,11,0.2451200967851653
1122306M01400630,Pass,12,0.32750969535437013
1122306M01200850,Pass,22,0.20935799740621747
1122305M01102670,Pass,11,0.25508679661208145
1122306M01100470,Pass,23,0.348876194983315
1122306M01400300,Pass,22,0.3927945942206188
1122306M01300410,Pass,23,0.2675607963954554
1222306M01201000,Pass,12,0.3951441941798151
1122306M01400150,Pass,11,0.2532737966435664
1122306M01100720,Pass,11,0.25252579665655633
1122306M01200570,Pass,33,0.1992815982758548
1122305M01303130,Pass,12,0.2838291961129349
1122305M01302930,Fail,11,0.35564909486569535
1122305M01402580,Pass,14,0.2572663965742301
