Capture Time,PUN,X,Y
2022/10/26 08:46:50:068,1122238BHF113846,568.9,523.2
2022/10/26 08:43:32:096,1122238BHF113847,577.5,548.0
2022/10/26 08:45:55:448,1122238BHF113848,588.4,546.9
2022/10/26 08:46:41:565,1122238BHF113849,590.1,498.3
2022/10/26 08:43:27:195,1122238BHF113850,636.5,468.9
2022/10/26 08:47:57:591,1122238BHF113851,552.6,518.5
2022/10/26 08:47:39:786,1122238BHF113852,568.5,546.2
2022/10/26 08:43:21:396,1122238BHF113853,589.5,515.7
2022/10/26 08:47:52:089,1122238BHF113854,555.4,519.3
2022/10/26 08:47:32:683,1122238BHF113855,594.1,553.7
2022/10/26 08:42:57:685,1122238BHF113856,542.6,557.6
2022/10/26 08:39:00:899,1122238BHF113857,592.6,544.2
2022/10/26 04:46:17:698,1122238BHF113858,580.2,521.8
2022/10/26 04:45:01:773,1122238BHF113860,527.1,525.8
2022/10/26 03:12:32:984,1122238BHF113861,583.9,513.7
2022/10/26 08:41:25:152,1122238BHF113862,563.3,510.7
2022/10/26 04:47:55:234,1122238BHF113863,578.8,421.7
2022/10/26 04:43:48:544,1122238BHF113864,554.5,510.0
2022/10/26 08:41:18:852,1122238BHF113865,561.8,512.4
2022/10/26 04:47:51:831,1122238BHF113866,587.9,473.2
2022/10/26 04:45:08:274,1122238BHF113867,530.5,498.0
2022/10/26 08:41:00:842,1122238BHF113868,595.0,542.5
2022/10/26 04:47:48:933,1122238BHF113869,557.0,535.7
2022/10/26 04:45:11:278,1122238BHF113870,549.7,499.6
2022/10/26 08:37:31:667,1122238BHF113872,557.9,649.7
2022/10/26 04:44:58:772,1122238BHF113873,555.0,543.2
2022/10/26 08:30:35:922,1122238BHF113874,588.2,511.8
2022/10/26 08:46:35:462,1122238BHF113875,573.9,550.2
2022/10/26 08:41:30:954,1122238BHF113876,548.2,528.0
2022/10/26 08:28:53:183,1122238BHF113877,525.3,510.8
2022/10/26 08:46:07:254,1122238BHF113878,544.6,536.7
2022/10/26 08:46:54:470,1122238BHF113879,604.4,504.8
2022/10/26 08:26:34:838,1122238BHF113880,578.4,542.1
2022/10/26 08:24:10:680,1122238BHF113881,529.1,518.6
2022/10/26 08:46:59:671,1122238BHF113882,588.4,481.7
2022/10/26 08:26:31:433,1122238BHF113883,619.0,546.6
2022/10/26 08:24:07:479,1122238BHF113884,551.0,515.8
2022/10/26 08:22:33:446,1122238BHF113885,577.1,541.4
2022/10/26 08:26:08:224,1122238BHF113886,591.5,574.5
2022/10/26 08:30:39:522,1122238BHF113887,557.7,490.5
2022/10/26 08:43:15:190,1122238BHF113888,562.0,535.4
2022/10/26 08:38:27:188,1122238BHF113890,549.2,571.6
2022/10/26 08:37:23:865,1122238BHF113891,555.2,710.9
2022/10/26 02:49:37:390,1122238BHF113892,583.3,550.3
2022/10/26 08:38:18:884,1122238BHF113893,573.0,541.5
2022/10/26 08:41:06:855,1122238BHF113894,577.8,534.8
2022/10/26 02:49:40:292,1122238BHF113895,555.6,526.2
2022/10/26 08:43:10:189,1122238BHF113896,566.8,532.1
2022/10/26 08:41:14:447,1122238BHF113897,552.2,523.7
2022/10/26 02:49:42:392,1122238BHF113898,555.5,517.2
2022/10/26 08:43:04:089,1122238BHF113899,552.0,562.6
2022/10/26 08:39:08:904,1122238BHF113900,563.0,479.5
2022/10/26 02:50:10:704,1122238BHF113901,575.1,514.9
2022/10/26 08:22:31:245,1122238BHF113902,548.3,547.9
2022/10/26 08:38:37:291,1122238BHF113903,586.4,568.9
2022/10/26 08:10:02:979,1122238BHF113907,563.0,553.8
2022/10/26 08:10:06:281,1122238BHF113909,570.4,523.5
2022/10/26 08:10:22:086,1122238BHF113910,548.3,529.2
2022/10/26 08:10:25:488,1122238BHF113913,553.4,535.0
2022/10/26 08:10:29:189,1122238BHF113917,591.0,511.6
2022/10/26 08:08:39:255,1122238BHF113918,578.3,512.0
2022/10/26 08:08:29:947,1122238BHF113920,554.6,539.6
2022/10/26 08:11:06:100,1122238BHF113923,546.7,497.3
2022/10/26 08:11:02:601,1122238BHF113924,555.2,520.4
2022/10/26 08:08:33:250,1122238BHF113925,561.3,512.6
2022/10/26 08:08:35:749,1122238BHF113926,585.4,493.7
2022/10/26 08:10:59:597,1122238BHF113929,535.9,498.0
2022/10/26 08:20:26:102,1122238BHF113930,595.2,515.4
2022/10/26 08:09:59:677,1122238BHF113931,573.0,601.1
2022/10/26 08:08:15:139,1122238BHF113935,598.4,681.7
2022/10/25 19:23:41:908,1122238BHG110241,604.6,539.1
2022/10/25 19:23:45:009,1122238BHG110244,542.5,468.0
2022/10/25 19:23:48:308,1122238BHG110245,605.5,516.6
2022/10/25 19:23:21:704,1122238BHG110246,589.1,494.4
2022/10/25 19:23:24:703,1122238BHG110247,610.7,519.3
2022/10/25 19:16:18:749,1122238BHG110249,548.1,495.6
2022/10/25 19:13:38:191,1122238BHG110250,566.2,539.6
2022/10/25 19:13:55:998,1122238BHG110251,553.4,512.1
2022/10/25 19:13:35:792,1122238BHG110252,590.3,541.9
2022/10/25 19:13:04:979,1122238BHG110253,575.3,504.2
2022/10/25 19:23:39:108,1122238BHG110254,550.2,520.9
2022/10/25 19:23:19:005,1122238BHG110255,585.9,544.2
2022/10/25 19:13:53:195,1122238BHG110256,549.8,513.1
2022/10/25 19:12:23:664,1122238BHG110257,595.8,482.0
2022/10/25 19:16:29:753,1122238BHG110258,574.9,529.3
2022/10/25 19:16:33:152,1122238BHG110259,589.9,482.7
2022/10/25 19:11:42:649,1122238BHG110260,584.0,573.6
2022/10/25 19:11:45:651,1122238BHG110261,614.6,512.9
2022/10/25 19:11:48:551,1122238BHG110262,597.0,550.9
2022/10/25 19:14:28:509,1122238BHG110263,554.1,535.8
2022/10/25 19:16:15:751,1122238BHG110264,567.3,506.2
2022/10/25 19:16:36:253,1122238BHG110265,576.6,471.5
2022/10/25 19:12:28:466,1122238BHG110266,576.6,483.1
2022/10/25 19:15:02:528,1122238BHG110267,567.3,501.4
2022/10/25 19:14:31:110,1122238BHG110268,531.1,513.9
2022/10/25 19:16:12:548,1122238BHG110269,569.7,550.8
2022/10/25 19:24:49:631,1122238BHG110270,601.6,550.0
2022/10/25 18:59:29:690,1122238BHG110271,580.4,537.0
2022/10/25 19:15:05:523,1122238BHG110272,581.5,502.5
2022/10/25 18:45:42:590,1122238BHG110273,578.4,559.1
2022/10/25 18:59:55:498,1122238BHG110274,580.1,516.9
2022/10/25 18:59:58:298,1122238BHG110275,556.2,488.5
2022/10/25 18:59:31:787,1122238BHG110276,599.9,529.6
2022/10/25 19:00:34:409,1122238BHG110277,600.5,512.9
2022/10/25 18:45:59:999,1122238BHG110278,553.5,513.1
2022/10/25 18:45:45:402,1122238BHG110279,543.5,566.9
2022/10/25 19:00:17:104,1122238BHG110280,563.0,625.6
2022/10/25 19:01:32:130,1122238BHG110281,593.4,539.9
2022/10/25 19:06:50:944,1122238BHG110282,544.8,523.5
2022/10/25 19:11:39:747,1122238BHG110283,573.0,544.5
2022/10/25 18:46:03:202,1122238BHG110284,585.6,503.7
2022/10/25 18:45:48:594,1122238BHG110285,592.2,505.7
2022/10/25 19:12:18:162,1122238BHG110286,579.4,519.3
2022/10/25 18:51:46:920,1122238BHG110287,591.3,505.8
2022/10/25 18:36:17:889,1122238BHG110288,600.2,517.2
2022/10/25 18:37:39:319,1122238BHG110289,567.6,659.0
2022/10/25 18:50:00:582,1122238BHG110290,556.4,485.0
2022/10/25 18:35:06:662,1122238BHG110291,536.3,491.7
2022/10/25 18:39:20:155,1122238BHG110292,581.6,519.5
2022/10/25 18:35:03:763,1122238BHG110293,562.6,337.8
2022/10/25 18:37:42:119,1122238BHG110294,562.4,559.4
2022/10/25 18:39:22:957,1122238BHG110295,570.4,512.1
2022/10/25 18:36:39:697,1122238BHG110297,541.4,475.3
2022/10/25 18:34:21:448,1122238BHG110298,532.6,536.2
2022/10/25 18:34:24:548,1122238BHG110299,588.6,524.2
2022/10/25 18:37:45:518,1122238BHG110300,585.8,360.8
2022/10/25 18:36:14:889,1122238BHG110302,599.3,541.5
2022/10/25 18:52:14:431,1122238BHG110361,558.0,541.1
2022/10/25 18:56:35:832,1122238BHG110363,614.0,549.0
2022/10/25 18:55:34:302,1122238BHG110364,601.3,583.8
2022/10/25 18:56:38:625,1122238BHG110365,580.4,504.1
2022/10/25 18:56:56:335,1122238BHG110366,557.7,509.0
2022/10/25 18:52:17:434,1122238BHG110367,538.4,518.7
2022/10/25 18:51:50:124,1122238BHG110368,590.4,494.4
2022/10/25 18:49:51:479,1122238BHG110369,574.7,550.4
2022/10/25 18:56:59:433,1122238BHG110370,564.2,490.9
2022/10/25 18:55:37:004,1122238BHG110371,535.4,556.7
2022/10/25 18:57:41:548,1122238BHG110372,592.6,485.8
2022/10/25 18:49:21:370,1122238BHG110374,582.9,516.5
2022/10/25 18:57:38:747,1122238BHG110376,596.4,498.7
2022/10/25 18:56:53:333,1122238BHG110378,561.1,511.7
2022/10/25 18:56:50:529,1122238BHG110379,550.2,538.0
2022/10/25 18:56:33:224,1122238BHG110384,538.1,545.5
2022/10/25 18:51:41:124,1122238BHG110385,549.5,528.8
2022/10/25 18:39:39:663,1122238BHG110388,592.7,503.0
2022/10/25 18:56:41:629,1122238BHG110389,589.6,503.0
2022/10/25 18:52:11:633,1122238BHG110390,579.6,684.4
2022/10/25 18:47:45:935,1122238BHG110392,631.9,499.8
2022/10/25 18:57:27:844,1122238BHG110423,573.1,527.4
2022/10/25 18:49:10:065,1122238BHG110424,577.2,636.8
2022/10/25 18:49:27:170,1122238BHG110425,602.5,516.1
2022/10/25 18:49:16:569,1122238BHG110426,549.5,548.3
2022/10/25 18:49:19:068,1122238BHG110427,544.8,509.0
2022/10/25 18:58:20:163,1122238BHG110428,607.5,620.1
2022/10/25 18:58:22:962,1122238BHG110429,591.1,498.0
2022/10/25 18:49:29:874,1122238BHG110430,593.4,519.9
2022/10/25 18:49:54:182,1122238BHG110431,578.9,556.9
2022/10/25 18:49:32:973,1122238BHG110432,554.9,489.3
2022/10/25 18:49:57:582,1122238BHG110433,600.2,527.6
2022/10/25 18:45:51:095,1122238BHG110434,537.1,517.6
2022/10/25 18:47:39:232,1122238BHG110435,597.8,632.7
2022/10/25 18:51:43:920,1122238BHG110436,583.8,494.3
2022/10/25 18:58:01:354,1122238BHG110437,590.7,566.9
2022/10/25 18:57:24:841,1122238BHG110438,584.5,580.1
2022/10/25 18:37:48:522,1122238BHG110439,561.1,500.6
2022/10/25 18:57:34:346,1122238BHG110440,603.7,618.7
2022/10/25 18:55:44:806,1122238BHG110441,561.4,492.0
2022/10/25 18:55:39:706,1122238BHG110442,547.8,538.9
2022/10/25 18:58:17:362,1122238BHG110443,550.2,525.8
2022/10/25 18:58:04:256,1122238BHG110444,571.7,469.4
2022/10/25 18:58:07:060,1122238BHG110445,596.8,522.8
2022/10/25 18:52:20:736,1122238BHG110446,562.7,523.7
2022/10/25 18:57:58:653,1122238BHG110447,576.7,534.4
2022/10/25 18:57:17:140,1122238BHG110448,572.6,658.1
2022/10/25 18:57:36:346,1122238BHG110449,585.5,508.1
2022/10/25 19:13:45:494,1122238BHG110451,597.3,528.6
2022/10/25 18:57:21:742,1122238BHG110452,587.3,538.1
2022/10/25 18:58:46:075,1122238BHG110453,606.8,553.5
2022/10/25 18:59:49:994,1122238BHG110454,588.2,505.7
2022/10/25 18:59:52:694,1122238BHG110455,592.9,507.7
2022/10/25 19:13:59:300,1122238BHG110456,560.3,477.5
2022/10/25 19:16:09:947,1122238BHG110457,571.9,570.4
2022/10/25 18:59:03:078,1122238BHG110458,589.3,526.8
2022/10/25 18:59:05:879,1122238BHG110459,556.7,492.0
2022/10/25 19:13:43:494,1122238BHG110460,557.7,557.3
2022/10/25 19:16:27:052,1122238BHG110461,532.7,532.6
2022/10/25 19:15:43:538,1122238BHG110462,581.4,527.9
2022/10/25 19:15:46:839,1122238BHG110463,584.5,501.8
2022/10/25 18:59:24:587,1122238BHG110464,532.2,534.5
2022/10/25 18:59:27:191,1122238BHG110465,585.1,556.7
2022/10/25 19:15:24:831,1122238BHG110466,579.7,517.7
2022/10/25 19:09:24:901,1122238BHG110467,572.5,508.8
2022/10/25 18:59:00:377,1122238BHG110468,547.1,516.6
2022/10/25 18:58:48:973,1122238BHG110469,531.5,535.6
2022/10/25 19:08:26:880,1122238BHG110470,571.7,608.6
2022/10/25 19:09:28:004,1122238BHG110471,608.8,515.2
2022/10/25 19:09:30:203,1122238BHG110472,561.5,502.4
2022/10/25 19:08:33:181,1122238BHG110473,553.2,524.5
2022/10/25 18:58:51:174,1122238BHG110474,557.9,513.3
2022/10/25 19:08:30:183,1122238BHG110476,597.4,553.9
2022/10/25 19:08:38:985,1122238BHG110477,580.4,549.0
2022/10/25 19:09:32:204,1122238BHG110478,559.0,508.4
2022/10/25 18:58:26:467,1122238BHG110479,588.4,501.4
2022/10/25 18:59:10:482,1122238BHG110480,527.9,497.8
2022/10/25 18:58:43:072,1122238BHG110482,589.0,557.3
2022/10/25 19:00:21:408,1122238BHG110541,586.5,568.4
2022/10/25 19:31:12:069,1122238BHG110543,568.6,449.8
2022/10/25 19:00:36:311,1122238BHG110544,580.3,535.0
2022/10/25 19:00:38:612,1122238BHG110545,545.3,470.4
2022/10/25 19:00:27:308,1122238BHG110546,577.6,510.8
2022/10/25 19:08:20:977,1122238BHG110547,617.5,484.5
2022/10/25 19:01:34:133,1122238BHG110548,618.3,543.4
2022/10/25 19:00:41:714,1122238BHG110549,577.9,501.4
2022/10/25 19:07:11:253,1122238BHG110550,559.1,530.1
2022/10/25 19:01:36:232,1122238BHG110551,558.3,510.8
2022/10/25 19:08:23:781,1122238BHG110552,553.9,484.7
2022/10/25 19:12:20:463,1122238BHG110553,537.1,480.6
2022/10/25 19:00:24:307,1122238BHG110554,547.1,512.1
2022/10/25 19:01:43:134,1122238BHG110556,537.3,534.4
2022/10/25 19:16:57:862,1122238BHG110557,580.1,571.4
2022/10/25 19:27:52:398,1122238BHG110558,583.7,542.2
2022/10/25 19:15:27:832,1122238BHG110560,594.6,520.5
2022/10/25 19:22:49:588,1122238BHG110561,576.6,526.9
2022/10/25 19:22:52:293,1122238BHG110562,562.7,518.0
2022/10/25 19:27:48:595,1122238BHG110563,562.3,566.9
2022/10/25 19:27:44:195,1122238BHG110566,588.0,543.7
2022/10/25 19:31:04:264,1122238BHG110567,587.1,535.2
2022/10/25 19:27:50:496,1122238BHG110568,579.6,500.7
2022/10/25 19:31:09:968,1122238BHG110569,576.5,506.9
2022/10/25 19:35:02:651,1122238BHG110570,575.4,522.8
2022/10/25 21:22:15:956,1122238BHG110571,542.6,560.7
2022/10/25 19:31:06:866,1122238BHG110572,549.0,511.0
2022/10/25 19:33:17:616,1122238BHG110573,542.1,500.8
2022/10/25 21:23:08:274,1122238BHG110574,550.4,487.9
2022/10/25 21:23:05:475,1122238BHG110575,582.1,506.7
2022/10/25 21:22:13:056,1122238BHG110576,592.6,542.1
2022/10/25 22:08:39:754,1122238BHG110577,586.6,453.7
2022/10/25 19:32:57:108,1122238BHG110578,579.3,586.1
2022/10/25 19:33:11:711,1122238BHG110579,578.7,646.6
2022/10/25 21:25:31:026,1122238BHG110580,609.6,519.6
2022/10/25 22:08:42:053,1122238BHG110581,555.1,486.3
2022/10/25 21:25:28:026,1122238BHG110582,542.9,501.3
2022/10/25 21:12:06:337,1122238BHG110584,595.6,512.6
2022/10/25 21:11:47:130,1122238BHG110585,561.5,710.2
2022/10/25 22:08:37:052,1122238BHG110586,571.0,502.3
2022/10/25 19:27:29:689,1122238BHG110587,544.4,488.8
2022/10/25 19:33:02:009,1122238BHG110588,596.0,504.8
2022/10/25 19:33:14:612,1122238BHG110589,583.4,550.3
2022/10/25 19:26:11:960,1122238BHG110590,604.3,510.3
2022/10/25 19:27:26:389,1122238BHG110591,606.6,499.6
2022/10/25 19:26:09:559,1122238BHG110592,612.5,555.7
2022/10/25 19:26:06:661,1122238BHG110593,564.8,576.3
2022/10/25 19:35:15:855,1122238BHG110594,553.7,514.5
2022/10/25 21:11:49:930,1122238BHG110595,531.5,544.1
2022/10/25 19:27:22:788,1122238BHG110596,573.7,557.4
2022/10/25 19:27:20:087,1122238BHG110597,593.0,522.9
2022/10/25 19:26:03:758,1122238BHG110598,556.6,837.0
2022/10/25 19:35:21:959,1122238BHG110599,546.0,475.4
2022/10/25 21:25:24:725,1122238BHG110600,537.9,554.8
2022/10/25 19:35:00:552,1122238BHG110602,605.7,510.5
2022/10/25 21:12:04:436,1122238BHG110603,560.7,521.6
2022/10/25 19:17:03:864,1122238BHG110604,584.3,526.1
2022/10/25 19:25:33:247,1122238BHG110605,573.8,529.7
2022/10/25 19:23:16:699,1122238BHG110606,578.4,590.6
2022/10/25 19:24:52:433,1122238BHG110607,572.4,544.1
2022/10/25 19:14:25:408,1122238BHG110608,600.5,528.4
2022/10/25 19:14:01:599,1122238BHG110609,592.1,463.1
2022/10/25 19:25:36:048,1122238BHG110610,580.5,477.2
2022/10/25 19:24:55:335,1122238BHG110611,557.0,511.3
2022/10/25 19:25:41:050,1122238BHG110612,593.0,494.9
2022/10/25 19:24:58:842,1122238BHG110613,603.9,495.1
2022/10/25 19:15:40:438,1122238BHG110614,567.5,517.8
2022/10/25 19:22:55:491,1122238BHG110615,529.2,470.4
2022/10/25 19:25:43:050,1122238BHG110616,564.6,471.5
2022/10/25 19:12:44:973,1122238BHG110617,548.6,618.9
2022/10/25 19:14:56:721,1122238BHG110618,548.3,509.1
2022/10/25 19:14:59:119,1122238BHG110619,597.1,520.2
2022/10/25 19:14:22:808,1122238BHG110620,546.1,538.7
2022/10/25 19:12:47:879,1122238BHG110621,590.8,552.0
2022/10/25 19:13:07:379,1122238BHG110622,577.7,513.7
2022/10/25 19:13:10:082,1122238BHG110623,570.2,465.8
2022/10/25 19:15:21:837,1122238BHG110624,600.9,554.0
2022/10/25 19:16:54:861,1122238BHG110625,568.1,551.6
2022/10/25 19:12:50:072,1122238BHG110626,563.1,526.8
2022/10/25 19:13:12:081,1122238BHG110627,542.0,495.9
2022/10/25 19:12:52:174,1122238BHG110628,578.9,509.1
2022/10/25 19:15:37:634,1122238BHG110629,560.6,525.4
2022/10/25 19:17:01:963,1122238BHG110630,566.0,541.7
2022/10/25 22:24:10:987,1122238BHG110631,554.0,521.6
2022/10/25 19:15:19:326,1122238BHG110632,555.8,535.5
2022/10/25 22:11:22:614,1122238BHG110633,544.4,538.1
2022/10/25 22:24:39:197,1122238BHG110634,574.4,566.4
2022/10/25 22:09:19:967,1122238BHG110638,575.4,564.2
2022/10/25 22:09:22:868,1122238BHG110639,568.4,631.7
2022/10/25 21:12:08:739,1122238BHG110641,534.1,533.9
2022/10/25 21:11:56:634,1122238BHG110642,579.8,533.5
2022/10/25 21:12:12:139,1122238BHG110643,553.9,495.9
2022/10/25 22:09:28:573,1122238BHG110644,556.9,487.6
2022/10/25 22:09:31:371,1122238BHG110645,543.5,489.8
2022/10/25 21:11:59:534,1122238BHG110646,565.7,502.6
2022/10/25 21:25:21:821,1122238BHG110647,581.7,543.9
2022/10/25 22:11:35:116,1122238BHG110648,591.0,524.8
2022/10/25 22:08:59:959,1122238BHG110649,574.6,718.6
2022/10/25 22:08:34:252,1122238BHG110650,581.6,511.1
2022/10/25 22:11:32:313,1122238BHG110651,570.5,478.2
2022/10/25 22:11:19:709,1122238BHG110652,613.3,506.8
2022/10/25 22:10:36:495,1122238BHG110653,597.3,554.9
2022/10/25 22:09:02:960,1122238BHG110654,572.8,545.0
2022/10/25 22:09:06:164,1122238BHG110655,602.8,616.1
2022/10/25 22:11:29:316,1122238BHG110656,582.1,508.5
2022/10/25 22:11:26:114,1122238BHG110657,561.1,510.4
2022/10/25 22:09:43:075,1122238BHG110658,609.1,536.9
2022/10/25 21:24:16:701,1122238BHG110659,601.1,489.6
2022/10/25 22:09:09:466,1122238BHG110660,589.8,552.2
2022/10/25 21:21:02:130,1122238BHG110661,595.5,479.6
2022/10/25 21:24:29:704,1122238BHG110662,562.9,494.1
2022/10/25 21:24:10:298,1122238BHG110663,580.7,566.0
2022/10/25 21:12:39:251,1122238BHG110665,530.8,513.1
2022/10/25 21:20:59:929,1122238BHG110666,589.8,479.0
2022/10/25 21:20:57:327,1122238BHG110667,592.8,522.6
2022/10/25 21:24:27:103,1122238BHG110668,592.8,489.8
2022/10/25 19:34:55:449,1122238BHG110669,605.1,618.6
2022/10/25 21:12:35:950,1122238BHG110670,585.9,539.3
2022/10/25 21:12:32:647,1122238BHG110671,567.6,577.8
2022/10/25 21:20:54:626,1122238BHG110672,608.6,502.2
2022/10/25 21:22:21:259,1122238BHG110673,596.7,518.5
2022/10/25 19:34:58:150,1122238BHG110674,572.6,575.7
2022/10/25 19:33:09:211,1122238BHG110675,577.3,521.7
2022/10/25 21:12:29:746,1122238BHG110676,558.2,564.1
2022/10/25 21:21:20:235,1122238BHG110677,554.4,714.8
2022/10/25 21:24:25:102,1122238BHG110678,586.9,594.8
2022/10/25 21:24:13:399,1122238BHG110679,568.2,507.6
2022/10/25 21:21:49:846,1122238BHG110680,544.4,551.1
2022/10/25 21:21:52:448,1122238BHG110681,574.7,590.4
2022/10/25 21:21:23:035,1122238BHG110682,571.1,559.0
2022/10/25 21:21:26:538,1122238BHG110683,579.4,508.5
2022/10/25 19:35:12:955,1122238BHG110684,583.6,513.9
2022/10/25 19:32:54:405,1122238BHG110685,556.9,634.4
2022/10/25 21:21:29:738,1122238BHG110686,569.3,493.4
2022/10/25 21:21:56:048,1122238BHG110687,608.2,488.8
2022/10/25 21:22:01:154,1122238BHG110688,549.2,481.5
2022/10/25 21:24:07:395,1122238BHG110689,544.6,711.2
2022/10/25 19:32:51:805,1122238BHG110690,564.8,787.3
2022/10/25 21:24:23:100,1122238BHG110692,568.9,517.1
2022/10/25 22:12:01:825,1122238BHG110721,580.7,587.9
2022/10/25 22:12:06:928,1122238BHG110726,583.0,465.3
2022/10/25 22:25:30:214,1122238BHG110727,583.5,507.5
2022/10/25 22:24:42:497,1122238BHG110731,549.3,496.6
2022/10/25 22:24:56:905,1122238BHG110732,564.3,642.0
2022/10/25 22:24:59:605,1122238BHG110733,548.8,537.1
2022/10/25 22:11:58:925,1122238BHG110736,560.8,518.0
2022/10/25 22:28:14:174,1122238BHG110738,573.5,489.4
2022/10/25 22:27:46:564,1122238BHG110739,581.5,540.9
2022/10/25 22:27:44:162,1122238BHG110744,605.7,513.0
2022/10/25 22:27:51:766,1122238BHG110745,576.2,477.0
2022/10/25 22:27:33:059,1122238BHG110748,555.7,520.2
2022/10/25 22:28:17:674,1122238BHG110749,580.0,517.0
2022/10/25 22:28:32:279,1122238BHG110750,549.9,464.5
2022/10/25 22:36:11:846,1122238BHG110751,599.9,545.3
2022/10/25 22:25:02:806,1122238BHG110753,603.0,458.4
2022/10/25 22:26:12:430,1122238BHG110755,592.1,506.2
2022/10/25 22:36:15:246,1122238BHG110756,604.8,494.4
2022/10/25 22:36:19:849,1122238BHG110757,548.8,524.1
2022/10/25 22:24:54:401,1122238BHG110758,614.1,522.2
2022/10/25 22:25:43:421,1122238BHG110759,568.5,470.9
2022/10/25 22:23:37:375,1122238BHG110760,548.6,566.1
2022/10/25 22:35:48:938,1122238BHG110761,557.8,510.7
2022/10/25 22:36:08:643,1122238BHG110762,562.9,616.3
2022/10/25 22:27:10:355,1122238BHG110763,588.2,518.5
2022/10/25 22:25:46:522,1122238BHG110764,561.6,491.7
2022/10/25 22:24:48:606,1122238BHG110765,536.7,550.7
2022/10/25 22:35:42:533,1122238BHG110766,543.6,597.3
2022/10/25 22:11:49:522,1122238BHG110767,589.0,551.1
2022/10/25 22:28:10:572,1122238BHG110768,604.4,551.3
2022/10/25 22:28:07:471,1122238BHG110769,578.1,551.8
2022/10/25 22:28:29:181,1122238BHG110770,598.7,483.5
2022/10/25 22:27:29:559,1122238BHG110771,579.8,546.3
2022/10/25 22:11:54:322,1122238BHG110772,548.7,496.9
2022/10/25 22:12:11:430,1122238BHG110773,541.7,506.1
2022/10/25 22:35:31:830,1122238BHG110774,564.3,527.8
2022/10/25 21:23:10:375,1122238BHG110775,581.4,471.8
2022/10/25 22:27:26:957,1122238BHG110776,565.1,698.2
2022/10/25 22:11:39:618,1122238BHG110777,608.7,714.5
2022/10/25 21:23:12:475,1122238BHG110778,551.7,500.9
2022/10/25 21:22:19:057,1122238BHG110779,557.0,528.6
2022/10/25 22:28:26:780,1122238BHG110780,585.9,538.6
2022/10/25 22:11:47:222,1122238BHG110782,580.4,562.2
2022/10/25 22:26:46:743,1122238BHG110783,582.5,556.5
2022/10/25 22:27:04:057,1122238BHG110784,570.8,500.0
2022/10/25 22:26:43:942,1122238BHG110785,567.3,541.1
2022/10/25 22:27:01:449,1122238BHG110788,580.6,517.8
2022/10/25 22:27:36:261,1122238BHG110789,550.6,541.2
2022/10/25 22:27:54:868,1122238BHG110790,573.5,504.2
2022/10/25 22:38:10:088,1122238BHG110794,546.1,513.0
2022/10/25 22:26:54:744,1122238BHG110795,584.2,520.2
2022/10/25 22:38:13:188,1122238BHG110797,585.9,509.3
2022/10/25 22:28:24:777,1122238BHG110800,568.7,515.8
2022/10/25 22:35:45:736,1122238BHG110801,544.9,539.5
2022/10/25 22:38:16:990,1122238BHG110802,595.2,471.7
2022/10/25 22:38:20:393,1122238BHG110803,564.4,486.8
2022/10/25 22:35:29:129,1122238BHG110807,552.4,522.1
2022/10/25 22:35:25:230,1122238BHG110812,547.6,558.6
2022/10/25 22:54:04:029,1122239BHG110176,598.2,562.6
2022/10/26 00:53:12:489,1122239BHG110693,585.7,627.6
2022/10/26 00:54:56:627,1122239BHG110694,569.2,521.1
2022/10/26 00:57:47:287,1122239BHG110695,551.8,505.3
2022/10/26 00:55:09:133,1122239BHG110696,576.0,478.9
2022/10/26 00:57:20:577,1122239BHG110697,579.9,516.9
2022/10/26 00:51:35:555,1122239BHG110698,559.9,546.5
2022/10/26 00:54:00:208,1122239BHG110699,533.3,520.2
2022/10/26 00:57:17:479,1122239BHG110700,531.5,569.5
2022/10/26 00:57:22:577,1122239BHG110701,578.7,524.4
2022/10/26 00:57:50:192,1122239BHG110702,586.9,504.1
